"Umsatz (ohne Soll/Haben-Kz)";"Gegenkonto (ohne BU-Schlüssel)";"BU-Schlüssel";"Buchungstext";"Beleglink"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"23.811819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"23.811819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"11.911819";"Kunstrasen grün 3m breit";"ZUGFeRD_1p0_COMFORT_SEPA_Prenotification.pdf"
"29.4251187";"Schweinesteak";"ZUGFeRD_1p0_COMFORT_SEPA_Prenotification.pdf"
"117.4861187";"Mineralwasser Medium 
12 x 1,0l PET";"ZUGFeRD_1p0_COMFORT_SEPA_Prenotification.pdf"
"65.997411819";"Pfand";"ZUGFeRD_1p0_COMFORT_SEPA_Prenotification.pdf"
"47.611819";"Superdrachen";"1101_ZFD_RCD_FORMAT_KIDS.PDF"
"238.011819";"Turbo Flyer";"1101_ZFD_RCD_FORMAT_KIDS.PDF"
"214.211819";"Sturzflug-Geier";"1101_ZFD_RCD_FORMAT_KIDS.PDF"
"178.511819";"Eisvogel";"1101_ZFD_RCD_FORMAT_KIDS.PDF"
"238.011819";"Storch";"1101_ZFD_RCD_FORMAT_KIDS.PDF"
"89.2511819";"Adler";"1101_ZFD_RCD_FORMAT_KIDS.PDF"
"0.011819";"Kostenlose Zugabe";"1101_ZFD_RCD_FORMAT_KIDS.PDF"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"23.811819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"63.811816";"Auftragsvers. an AN Porto 20g (LuG)";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"2.3211816";"Kanzlei online";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"1.78511819";"Versandpauschale";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"16.4779991187";"LEXinform aktuell Mitglieder";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"1.1611816";"Auftragsversand Portokosten";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"0.80251187";"Versandpauschale ermäßigte MWSt";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"1.1611816";"Auftragsversand Portokosten";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"6.06911819";"B/N-Abrechnung LOHN";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"12.7611816";"Auftragsvers. an AN Porto 50g (LuG)";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"63.811816";"Auftragsvers. an AN Porto 20g (LuG)";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"92.811816";"Auftragsbearbeitung";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"-29.011816";"e-Shop-Anbindung";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"318.861187";"Axxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx100xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxE";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"8.2389991187";"LEXinform aktuell Mitglieder";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"4.6411816";"Kanzlei online";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"1.7411816";"Versandpauschale";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"2.3211816";"Einschreiben";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"5.01180";"verauslagte Portogebühren(INFO-P.)";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"0.80251187";"Versandpauschale ermäßigte MWSt";"1105_ZFD_1P0_FORMAT_KIDS.PDF"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"326.143311819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"326.143311819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"326.143311819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"7_Test-ZUGFeRD-AR-TEST_KV_Betrag-ReNr_fehlt.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"7_Test-ZUGFeRD-AR-TEST_KV_Betrag-ReNr_fehlt.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"7_Test-ZUGFeRD-AR-TEST_KV_Betrag-ReNr_fehlt.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"7_Test-ZUGFeRD-AR-TEST_KV_Betrag-ReNr_fehlt.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"1402_ZFD_1P0_FACHLICH_NUMMER_LEER.PDF"
"778.2611819";"Furnier Eiche 150 cm Länge";"1402_ZFD_1P0_FACHLICH_NUMMER_LEER.PDF"
"2380.011819";"Furnier Eiche 100 cm Länge";"1402_ZFD_1P0_FACHLICH_NUMMER_LEER.PDF"
"2070.611819";"Furnier Eiche 50 cm Länge";"1402_ZFD_1P0_FACHLICH_NUMMER_LEER.PDF"
"1012.92811819";"Furnier Eiche 200 cm Länge";"1403_ZFD_1P0_FACHLICH_NUMMER_ZU_LANG.PDF"
"778.2611819";"Furnier Eiche 150 cm Länge";"1403_ZFD_1P0_FACHLICH_NUMMER_ZU_LANG.PDF"
"2380.011819";"Furnier Eiche 100 cm Länge";"1403_ZFD_1P0_FACHLICH_NUMMER_ZU_LANG.PDF"
"2070.611819";"Furnier Eiche 50 cm Länge";"1403_ZFD_1P0_FACHLICH_NUMMER_ZU_LANG.PDF"
"1012.92811819";"Furnier Eiche 200 cm Länge";"1404_ZFD_1P0_FACHLICH_NUMMER_SONDERZEICHEN.PDF"
"778.2611819";"Furnier Eiche 150 cm Länge";"1404_ZFD_1P0_FACHLICH_NUMMER_SONDERZEICHEN.PDF"
"2380.011819";"Furnier Eiche 100 cm Länge";"1404_ZFD_1P0_FACHLICH_NUMMER_SONDERZEICHEN.PDF"
"2070.611819";"Furnier Eiche 50 cm Länge";"1404_ZFD_1P0_FACHLICH_NUMMER_SONDERZEICHEN.PDF"
"11.911819";"Kunstrasen grün 3m breit";"2014-04-08-ZUGFeRD-Beispielrechnung.pdf"
"29.4251187";"Schweinesteak";"2014-04-08-ZUGFeRD-Beispielrechnung.pdf"
"117.4861187";"Mineralwasser Medium 12 x 1,0l PET";"2014-04-08-ZUGFeRD-Beispielrechnung.pdf"
"65.92611819";"Pfand";"2014-04-08-ZUGFeRD-Beispielrechnung.pdf"
"11.911819";"Kunstrasen grün 3m breit";"2014-04-08-ZUGFeRD-Beispielrechnung.pdf"
"29.4251187";"Schweinesteak";"2014-04-08-ZUGFeRD-Beispielrechnung.pdf"
"117.4861187";"Mineralwasser Medium 12 x 1,0l PET";"2014-04-08-ZUGFeRD-Beispielrechnung.pdf"
"65.92611819";"Pfand";"2014-04-08-ZUGFeRD-Beispielrechnung.pdf"
"264.1811819";"Dekorplatte Buche, beschichtet";"2015_01_DIBU_ER_Holz_1.ZUGFeRD.pdf"
"499.3834811819";"Platte Echtholz Ahorn, beschichtet";"2015_01_DIBU_ER_Holz_1.ZUGFeRD.pdf"
"128.5211819";"Holzschutzlasur, Palisander";"2015_02_DIBU_ER_Farben.ZUGFeRD.pdf"
"128.5211819";"Holzschutzlasur, Teak";"2015_02_DIBU_ER_Farben.ZUGFeRD.pdf"
"2451.411819";"Holzschutzlasur, Eiche";"2015_02_DIBU_ER_Farben.ZUGFeRD.pdf"
"237.64311819";"Furnier kanad. Ahorn 50 cm";"2015_02_DIBU_ER_Kreditort_3.ZUGFeRD.pdf"
"97.175411819";"Furnier Kirschbau 50 cm";"2015_02_DIBU_ER_Kreditort_3.ZUGFeRD.pdf"
"14.56559911819";"Echtholzfurnierkante Esche 12 mm";"2015_02_DIBU_ER_Kreditort_3.ZUGFeRD.pdf"
"1785.011819";"Musterposten 2 CIB doXisafe";"2016-03-31 CIB-Rechnung - CIB InvoicE.pdf"
"59.511819";"Musterposten 1 CIB workbench";"2016-03-31 CIB-Rechnung - CIB InvoicE.pdf"
"0.01180";"Musterposten CIB001";"2016-03-31 Rechnung Mustervorlage Posten.pdf"
"0.01180";"Musterposten CIB002";"2016-03-31 Rechnung Mustervorlage Posten.pdf"
"0.01180";"Unterstützungsleistung";"2016-03-31 Rechnung Mustervorlage Unterstützung.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"7_Test-ZUGFeRD-AR-TEST_KV_Betrag-ReNr_fehlt.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"7_Test-ZUGFeRD-AR-TEST_KV_Betrag-ReNr_fehlt.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"7_Test-ZUGFeRD-AR-TEST_KV_Betrag-ReNr_fehlt.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"7_Test-ZUGFeRD-AR-TEST_KV_Betrag-ReNr_fehlt.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"7_Test-ZUGFeRD-ER-TEST_KV_Betrag-ReNr_fehlt.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"7_Test-ZUGFeRD-ER-TEST_KV_Betrag-ReNr_fehlt.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"7_Test-ZUGFeRD-ER-TEST_KV_Betrag-ReNr_fehlt.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"7_Test-ZUGFeRD-ER-TEST_KV_Betrag-ReNr_fehlt.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"7_Test-ZUGFeRD-AR-TEST_KV_Betrag-ReNr_fehlt.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"7_Test-ZUGFeRD-AR-TEST_KV_Betrag-ReNr_fehlt.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"7_Test-ZUGFeRD-AR-TEST_KV_Betrag-ReNr_fehlt.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"7_Test-ZUGFeRD-AR-TEST_KV_Betrag-ReNr_fehlt.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"7_Test-ZUGFeRD-ER-TEST_KV_Betrag-ReNr_fehlt.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"7_Test-ZUGFeRD-ER-TEST_KV_Betrag-ReNr_fehlt.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"7_Test-ZUGFeRD-ER-TEST_KV_Betrag-ReNr_fehlt.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"7_Test-ZUGFeRD-ER-TEST_KV_Betrag-ReNr_fehlt.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-AR-TEST_KV_Betrag.pdf"
"1012.92811819";"Furnier Eiche 200 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"778.2611819";"Furnier Eiche 150 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2380.011819";"Furnier Eiche 100 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"2070.611819";"Furnier Eiche 50 cm Länge";"9_Test-ZUGFeRD-ER-TEST_KV_Betrag.pdf"
"11.911819";"Kunstrasen grün 3m breit";"ZUGFeRD_1p0_COMFORT_SEPA_Prenotification.pdf"
